,Date,FieldID,Parcela,Value
0,2015-03-01,NI_295,ASA,2387
1,2015-03-10,NI_295,ASA,2339
2,2015-03-20,NI_295,ASA,2236
3,2015-04-01,NI_295,ASA,2117
4,2015-04-10,NI_295,ASA,2005
5,2015-04-20,NI_295,ASA,1936
6,2015-05-01,NI_295,ASA,1905
7,2015-05-10,NI_295,ASA,1887
8,2015-05-20,NI_295,ASA,1909
9,2015-06-01,NI_295,ASA,1976
10,2015-06-10,NI_295,ASA,2060
11,2015-06-20,NI_295,ASA,2166
12,2015-07-01,NI_295,ASA,2281
13,2015-07-10,NI_295,ASA,2401
14,2015-07-20,NI_295,ASA,2520
15,2015-08-01,NI_295,ASA,2629
16,2015-08-10,NI_295,ASA,2721
17,2015-08-20,NI_295,ASA,2784
18,2015-09-01,NI_295,ASA,2841
19,2015-09-10,NI_295,ASA,2879
20,2015-09-20,NI_295,ASA,2903
21,2015-10-01,NI_295,ASA,2910
22,2015-10-10,NI_295,ASA,2901
23,2015-10-20,NI_295,ASA,2881
24,2015-11-01,NI_295,ASA,2850
25,2015-11-10,NI_295,ASA,2807
26,2015-11-20,NI_295,ASA,2734
27,2015-12-01,NI_295,ASA,2634
28,2015-12-10,NI_295,ASA,2486
29,2015-12-20,NI_295,ASA,2296
30,2016-01-01,NI_295,ASA,1999
31,2016-01-10,NI_295,ASA,1729
32,2016-01-20,NI_295,ASA,1547
33,2016-02-01,NI_295,ASA,1465
34,2016-02-10,NI_295,ASA,1447
35,2016-02-20,NI_295,ASA,1465
36,2016-03-01,NI_295,ASA,1647
37,2016-03-10,NI_295,ASA,1747
38,2016-03-20,NI_295,ASA,1867
39,2016-04-01,NI_295,ASA,2011
40,2016-04-10,NI_295,ASA,2149
41,2016-04-20,NI_295,ASA,2285
42,2016-05-01,NI_295,ASA,2397
43,2016-05-10,NI_295,ASA,2458
44,2016-05-20,NI_295,ASA,2494
45,2016-06-01,NI_295,ASA,2503
46,2016-06-10,NI_295,ASA,2482
47,2016-06-20,NI_295,ASA,2441
48,2016-07-01,NI_295,ASA,2393
49,2016-07-10,NI_295,ASA,2352
50,2016-07-20,NI_295,ASA,2321
51,2016-08-01,NI_295,ASA,2305
52,2016-08-10,NI_295,ASA,2302
53,2016-08-20,NI_295,ASA,2321
54,2016-09-01,NI_295,ASA,2368
55,2016-09-10,NI_295,ASA,2439
56,2016-09-20,NI_295,ASA,2544
57,2016-10-01,NI_295,ASA,2663
58,2016-10-10,NI_295,ASA,2804
59,2016-10-20,NI_295,ASA,2928
60,2016-11-01,NI_295,ASA,3017
