,FieldID,Date,ATdiff,YR
220,NI_307,2018-06-10,-182,2018
221,NI_307,2018-06-20,-167,2018
222,NI_307,2018-07-01,-145,2018
223,NI_307,2018-07-10,-132,2018
224,NI_307,2018-07-20,-119,2018
225,NI_307,2018-08-01,-90,2018
226,NI_307,2018-08-10,-66,2018
227,NI_307,2018-08-20,-41,2018
228,NI_307,2018-09-01,22,2018
229,NI_307,2018-09-10,99,2018
230,NI_307,2018-09-20,173,2018
231,NI_307,2018-10-01,212,2018
232,NI_307,2018-10-10,283,2018
233,NI_307,2018-10-20,382,2018
234,NI_307,2018-11-01,491,2018
235,NI_307,2018-11-10,536,2018
236,NI_307,2018-11-20,514,2018
237,NI_307,2018-12-01,421,2018
238,NI_307,2018-12-10,433,2018
239,NI_307,2018-12-20,510,2018
240,NI_307,2019-01-01,518,2018
241,NI_307,2019-01-10,591,2018
242,NI_307,2019-01-20,668,2018
243,NI_307,2019-02-01,614,2018
244,NI_307,2019-02-10,563,2018
245,NI_307,2019-02-20,490,2018
246,NI_307,2019-03-01,373,2018
247,NI_307,2019-03-10,304,2018
248,NI_307,2019-03-20,229,2018
249,NI_307,2019-04-01,178,2018
250,NI_307,2019-04-10,131,2018
251,NI_307,2019-04-20,128,2018
252,NI_307,2019-05-01,132,2019
253,NI_307,2019-05-10,145,2019
254,NI_307,2019-05-20,161,2019
255,NI_307,2019-06-01,119,2019
256,NI_307,2019-06-10,95,2019
257,NI_307,2019-06-20,129,2019
258,NI_307,2019-07-01,401,2019
259,NI_307,2019-07-10,681,2019
260,NI_307,2019-07-20,783,2019
261,NI_307,2019-08-01,862,2019
262,NI_307,2019-08-10,957,2019
263,NI_307,2019-08-20,864,2019
264,NI_307,2019-09-01,777,2019
265,NI_307,2019-09-10,1002,2019
266,NI_307,2019-09-20,1078,2019
267,NI_307,2019-10-01,1102,2019
268,NI_307,2019-10-10,981,2019
269,NI_307,2019-10-20,795,2019
270,NI_307,2019-11-01,824,2019
271,NI_307,2019-11-10,1130,2019
272,NI_307,2019-11-20,1521,2019
273,NI_307,2019-12-01,2115,2019
274,NI_307,2019-12-10,2545,2019
275,NI_307,2019-12-20,1910,2019
276,NI_307,2020-01-01,1584,2019
277,NI_307,2020-01-10,1607,2019
278,NI_307,2020-01-20,1567,2019
279,NI_307,2020-02-01,1328,2019
280,NI_307,2020-02-10,915,2019
281,NI_307,2020-02-20,571,2019
282,NI_307,2020-03-01,211,2019
283,NI_307,2020-03-10,142,2019
284,NI_307,2020-03-20,65,2019
285,NI_307,2020-04-01,9,2019
286,NI_307,2020-04-10,-32,2019
287,NI_307,2020-04-20,-54,2019
288,NI_313,2016-05-01,168,2016
289,NI_313,2016-05-10,197,2016
290,NI_313,2016-05-20,236,2016
291,NI_313,2016-06-01,268,2016
292,NI_313,2016-06-10,278,2016
293,NI_313,2016-06-20,303,2016
294,NI_313,2016-07-01,333,2016
295,NI_313,2016-07-10,320,2016
296,NI_313,2016-07-20,260,2016
297,NI_313,2016-08-01,188,2016
298,NI_313,2016-08-10,113,2016
299,NI_313,2016-08-20,44,2016
300,NI_313,2016-09-01,-37,2016
301,NI_313,2016-09-10,-93,2016
302,NI_313,2016-09-20,-115,2016
303,NI_313,2016-10-01,-102,2016
304,NI_313,2016-10-10,-60,2016
305,NI_313,2016-10-20,0,2016
306,NI_313,2016-11-01,73,2016
307,NI_313,2016-11-10,147,2016
308,NI_313,2016-11-20,217,2016
309,NI_313,2016-12-01,268,2016
310,NI_313,2016-12-10,288,2016
311,NI_313,2016-12-20,303,2016
312,NI_313,2017-01-01,323,2016
313,NI_313,2017-01-10,320,2016
