,FieldID,Date,ATdiff,YR
142,NI_295,2020-04-10,-28,2019
143,NI_295,2020-04-20,-44,2019
144,NI_307,2016-05-01,28,2016
145,NI_307,2016-05-10,47,2016
146,NI_307,2016-05-20,73,2016
147,NI_307,2016-06-01,98,2016
148,NI_307,2016-06-10,89,2016
149,NI_307,2016-06-20,61,2016
150,NI_307,2016-07-01,21,2016
151,NI_307,2016-07-10,-37,2016
152,NI_307,2016-07-20,-100,2016
153,NI_307,2016-08-01,-158,2016
154,NI_307,2016-08-10,-210,2016
155,NI_307,2016-08-20,-242,2016
156,NI_307,2016-09-01,-257,2016
157,NI_307,2016-09-10,-254,2016
158,NI_307,2016-09-20,-245,2016
159,NI_307,2016-10-01,-232,2016
160,NI_307,2016-10-10,-218,2016
161,NI_307,2016-10-20,-205,2016
162,NI_307,2016-11-01,-192,2016
163,NI_307,2016-11-10,-178,2016
164,NI_307,2016-11-20,-166,2016
165,NI_307,2016-12-01,-162,2016
166,NI_307,2016-12-10,-166,2016
167,NI_307,2016-12-20,-182,2016
168,NI_307,2017-01-01,-195,2016
169,NI_307,2017-01-10,-198,2016
170,NI_307,2017-01-20,-187,2016
171,NI_307,2017-02-01,-175,2016
172,NI_307,2017-02-10,-157,2016
173,NI_307,2017-02-20,-124,2016
174,NI_307,2017-03-01,-39,2016
175,NI_307,2017-03-10,-7,2016
176,NI_307,2017-03-20,36,2016
177,NI_307,2017-04-01,64,2016
178,NI_307,2017-04-10,84,2016
179,NI_307,2017-04-20,83,2016
180,NI_307,2017-05-01,61,2017
181,NI_307,2017-05-10,22,2017
182,NI_307,2017-05-20,-24,2017
183,NI_307,2017-06-01,-72,2017
184,NI_307,2017-06-10,-102,2017
185,NI_307,2017-06-20,-129,2017
186,NI_307,2017-07-01,-132,2017
187,NI_307,2017-07-10,-130,2017
188,NI_307,2017-07-20,-113,2017
189,NI_307,2017-08-01,-119,2017
190,NI_307,2017-08-10,-131,2017
191,NI_307,2017-08-20,-168,2017
192,NI_307,2017-09-01,-208,2017
193,NI_307,2017-09-10,-222,2017
194,NI_307,2017-09-20,-226,2017
195,NI_307,2017-10-01,-219,2017
196,NI_307,2017-10-10,-209,2017
197,NI_307,2017-10-20,-194,2017
198,NI_307,2017-11-01,-172,2017
199,NI_307,2017-11-10,-131,2017
200,NI_307,2017-11-20,-89,2017
201,NI_307,2017-12-01,-44,2017
202,NI_307,2017-12-10,1,2017
203,NI_307,2017-12-20,6,2017
204,NI_307,2018-01-01,-16,2017
205,NI_307,2018-01-10,-12,2017
206,NI_307,2018-01-20,-11,2017
207,NI_307,2018-02-01,-30,2017
208,NI_307,2018-02-10,-42,2017
209,NI_307,2018-02-20,-62,2017
210,NI_307,2018-03-01,-46,2017
211,NI_307,2018-03-10,-73,2017
212,NI_307,2018-03-20,-73,2017
213,NI_307,2018-04-01,-52,2017
214,NI_307,2018-04-10,7,2017
215,NI_307,2018-04-20,61,2017
216,NI_307,2018-05-01,45,2018
217,NI_307,2018-05-10,-32,2018
218,NI_307,2018-05-20,-69,2018
219,NI_307,2018-06-01,-119,2018
220,NI_307,2018-06-10,-170,2018
221,NI_307,2018-06-20,-217,2018
222,NI_307,2018-07-01,-266,2018
223,NI_307,2018-07-10,-302,2018
224,NI_307,2018-07-20,-340,2018
225,NI_307,2018-08-01,-374,2018
226,NI_307,2018-08-10,-370,2018
227,NI_307,2018-08-20,-314,2018
228,NI_307,2018-09-01,-220,2018
229,NI_307,2018-09-10,-132,2018
230,NI_307,2018-09-20,-53,2018
231,NI_307,2018-10-01,11,2018
232,NI_307,2018-10-10,53,2018
233,NI_307,2018-10-20,71,2018
234,NI_307,2018-11-01,92,2018
235,NI_307,2018-11-10,84,2018
236,NI_307,2018-11-20,76,2018
237,NI_307,2018-12-01,49,2018
238,NI_307,2018-12-10,23,2018
239,NI_307,2018-12-20,-35,2018
