,FieldID,Date,ATdiff,YR
1703,NI_660,2019-08-20,130,2019
1704,NI_660,2019-09-01,-5,2019
1705,NI_660,2019-09-10,248,2019
1706,NI_660,2019-09-20,767,2019
1707,NI_660,2019-10-01,1293,2019
1708,NI_660,2019-10-10,1358,2019
1709,NI_660,2019-10-20,1011,2019
1710,NI_660,2019-11-01,552,2019
1711,NI_660,2019-11-10,264,2019
1712,NI_660,2019-11-20,323,2019
1713,NI_660,2019-12-01,379,2019
1714,NI_660,2019-12-10,275,2019
1715,NI_660,2019-12-20,42,2019
1716,NI_660,2020-01-01,-44,2019
1717,NI_660,2020-01-10,-4,2019
1718,NI_660,2020-01-20,94,2019
1719,NI_660,2020-02-01,195,2019
1720,NI_660,2020-02-10,269,2019
1721,NI_660,2020-02-20,312,2019
1722,NI_660,2020-03-01,173,2019
1723,NI_660,2020-03-10,-639,2019
1724,NI_660,2020-03-20,-454,2019
1725,NI_660,2020-04-01,-435,2019
1726,NI_660,2020-04-10,-312,2019
1727,NI_660,2020-04-20,-145,2019
1728,NI_697,2016-05-01,258,2016
1729,NI_697,2016-05-10,274,2016
1730,NI_697,2016-05-20,106,2016
1731,NI_697,2016-06-01,-241,2016
1732,NI_697,2016-06-10,-651,2016
1733,NI_697,2016-06-20,-975,2016
1734,NI_697,2016-07-01,-1217,2016
1735,NI_697,2016-07-10,-1466,2016
1736,NI_697,2016-07-20,-1602,2016
1737,NI_697,2016-08-01,-1485,2016
1738,NI_697,2016-08-10,-1329,2016
1739,NI_697,2016-08-20,-1227,2016
1740,NI_697,2016-09-01,-1047,2016
1741,NI_697,2016-09-10,-799,2016
1742,NI_697,2016-09-20,-509,2016
1743,NI_697,2016-10-01,-230,2016
1744,NI_697,2016-10-10,228,2016
1745,NI_697,2016-10-20,426,2016
1746,NI_697,2016-11-01,198,2016
1747,NI_697,2016-11-10,-14,2016
1748,NI_697,2016-11-20,-41,2016
1749,NI_697,2016-12-01,-17,2016
1750,NI_697,2016-12-10,-13,2016
1751,NI_697,2016-12-20,-114,2016
1752,NI_697,2017-01-01,-217,2016
1753,NI_697,2017-01-10,-308,2016
1754,NI_697,2017-01-20,-316,2016
1755,NI_697,2017-02-01,-367,2016
1756,NI_697,2017-02-10,-375,2016
1757,NI_697,2017-02-20,-478,2016
1758,NI_697,2017-03-01,-536,2016
1759,NI_697,2017-03-10,-435,2016
1760,NI_697,2017-03-20,-417,2016
1761,NI_697,2017-04-01,-466,2016
1762,NI_697,2017-04-10,-584,2016
1763,NI_697,2017-04-20,-786,2016
1764,NI_697,2017-05-01,-869,2017
1765,NI_697,2017-05-10,-891,2017
1766,NI_697,2017-05-20,-827,2017
1767,NI_697,2017-06-01,-548,2017
1768,NI_697,2017-06-10,-248,2017
1769,NI_697,2017-06-20,-2,2017
1770,NI_697,2017-07-01,200,2017
1771,NI_697,2017-07-10,425,2017
1772,NI_697,2017-07-20,579,2017
1773,NI_697,2017-08-01,512,2017
1774,NI_697,2017-08-10,481,2017
1775,NI_697,2017-08-20,421,2017
1776,NI_697,2017-09-01,283,2017
1777,NI_697,2017-09-10,84,2017
1778,NI_697,2017-09-20,15,2017
1779,NI_697,2017-10-01,26,2017
1780,NI_697,2017-10-10,24,2017
1781,NI_697,2017-10-20,11,2017
1782,NI_697,2017-11-01,-13,2017
1783,NI_697,2017-11-10,-69,2017
1784,NI_697,2017-11-20,-18,2017
1785,NI_697,2017-12-01,396,2017
1786,NI_697,2017-12-10,1224,2017
1787,NI_697,2017-12-20,1710,2017
1788,NI_697,2018-01-01,1752,2017
1789,NI_697,2018-01-10,1443,2017
1790,NI_697,2018-01-20,866,2017
1791,NI_697,2018-02-01,268,2017
1792,NI_697,2018-02-10,283,2017
1793,NI_697,2018-02-20,238,2017
1794,NI_697,2018-03-01,-423,2017
1795,NI_697,2018-03-10,-674,2017
1796,NI_697,2018-03-20,-903,2017
1797,NI_697,2018-04-01,-905,2017
1798,NI_697,2018-04-10,-609,2017
1799,NI_697,2018-04-20,-51,2017
1800,NI_697,2018-05-01,247,2018
1801,NI_697,2018-05-10,160,2018
1802,NI_697,2018-05-20,-71,2018
1803,NI_697,2018-06-01,-250,2018
1804,NI_697,2018-06-10,-665,2018
1805,NI_697,2018-06-20,-1119,2018
1806,NI_697,2018-07-01,-922,2018
1807,NI_697,2018-07-10,-559,2018
1808,NI_697,2018-07-20,-196,2018
1809,NI_697,2018-08-01,132,2018
1810,NI_697,2018-08-10,71,2018
1811,NI_697,2018-08-20,33,2018
1812,NI_697,2018-09-01,-9,2018
1813,NI_697,2018-09-10,81,2018
1814,NI_697,2018-09-20,289,2018
1815,NI_697,2018-10-01,546,2018
1816,NI_697,2018-10-10,596,2018
1817,NI_697,2018-10-20,537,2018
1818,NI_697,2018-11-01,427,2018
1819,NI_697,2018-11-10,242,2018
1820,NI_697,2018-11-20,-221,2018
1821,NI_697,2018-12-01,-480,2018
1822,NI_697,2018-12-10,-529,2018
1823,NI_697,2018-12-20,-347,2018
1824,NI_697,2019-01-01,-201,2018
1825,NI_697,2019-01-10,19,2018
1826,NI_697,2019-01-20,289,2018
1827,NI_697,2019-02-01,151,2018
1828,NI_697,2019-02-10,49,2018
1829,NI_697,2019-02-20,18,2018
1830,NI_697,2019-03-01,123,2018
1831,NI_697,2019-03-10,-408,2018
1832,NI_697,2019-03-20,-1007,2018
1833,NI_697,2019-04-01,-1008,2018
1834,NI_697,2019-04-10,-780,2018
1835,NI_697,2019-04-20,-270,2018
1836,NI_697,2019-05-01,35,2019
1837,NI_697,2019-05-10,138,2019
1838,NI_697,2019-05-20,109,2019
1839,NI_697,2019-06-01,97,2019
1840,NI_697,2019-06-10,140,2019
1841,NI_697,2019-06-20,138,2019
1842,NI_697,2019-07-01,72,2019
1843,NI_697,2019-07-10,8,2019
1844,NI_697,2019-07-20,5,2019
1845,NI_697,2019-08-01,8,2019
1846,NI_697,2019-08-10,2,2019
1847,NI_697,2019-08-20,9,2019
1848,NI_697,2019-09-01,11,2019
1849,NI_697,2019-09-10,7,2019
1850,NI_697,2019-09-20,2,2019
1851,NI_697,2019-10-01,-1,2019
1852,NI_697,2019-10-10,1,2019
1853,NI_697,2019-10-20,2,2019
1854,NI_697,2019-11-01,3,2019
1855,NI_697,2019-11-10,-9,2019
1856,NI_697,2019-11-20,-54,2019
1857,NI_697,2019-12-01,-73,2019
